Iteração,API,TIPO,Tempo de Resposta (ms),Tamanho da Resposta (bytes)
87,GraphQL Get Repo PRs More Info,graphql_2,791.86,27078
88,REST List Repos,rest,301.75,36311
88,GraphQL List Repos,graphql_1,408.57,1006
88,GraphQL List Repos More Info,graphql_2,2560.99,21604
88,REST Get Repo PRs,rest,895.57,1168277
88,GraphQL Get Repo PRs,graphql_1,435.16,3237
88,GraphQL Get Repo PRs More Info,graphql_2,1126.01,27078
89,REST List Repos,rest,382.25,36311
89,GraphQL List Repos,graphql_1,613.08,1006
89,GraphQL List Repos More Info,graphql_2,2148.87,21604
89,REST Get Repo PRs,rest,765.41,1168277
89,GraphQL Get Repo PRs,graphql_1,460.46,3237
89,GraphQL Get Repo PRs More Info,graphql_2,922.54,27078
90,REST List Repos,rest,379.04,36311
90,GraphQL List Repos,graphql_1,510.44,1006
90,GraphQL List Repos More Info,graphql_2,1638.18,21604
90,REST Get Repo PRs,rest,677.84,1168277
90,GraphQL Get Repo PRs,graphql_1,447.76,3237
90,GraphQL Get Repo PRs More Info,graphql_2,1128.09,27078
91,REST List Repos,rest,378.98,36311
91,GraphQL List Repos,graphql_1,509.97,1006
91,GraphQL List Repos More Info,graphql_2,1536.17,21604
91,REST Get Repo PRs,rest,987.50,1168277
91,GraphQL Get Repo PRs,graphql_1,381.14,3237
91,GraphQL Get Repo PRs More Info,graphql_2,987.59,27078
92,REST List Repos,rest,376.54,36311
92,GraphQL List Repos,graphql_1,510.84,1006
92,GraphQL List Repos More Info,graphql_2,1436.02,21604
92,REST Get Repo PRs,rest,881.28,1168277
92,GraphQL Get Repo PRs,graphql_1,448.10,3237
92,GraphQL Get Repo PRs More Info,graphql_2,1023.26,27078
93,REST List Repos,rest,378.98,36311
93,GraphQL List Repos,graphql_1,375.62,1006
93,GraphQL List Repos More Info,graphql_2,1670.61,21604
93,REST Get Repo PRs,rest,934.17,1168277
93,GraphQL Get Repo PRs,graphql_1,498.60,3237
93,GraphQL Get Repo PRs More Info,graphql_2,818.98,27078
94,REST List Repos,rest,379.11,36311
94,GraphQL List Repos,graphql_1,384.65,1006
94,GraphQL List Repos More Info,graphql_2,1663.34,21604
94,REST Get Repo PRs,rest,777.16,1168277
94,GraphQL Get Repo PRs,graphql_1,553.10,3237
94,GraphQL Get Repo PRs More Info,graphql_2,922.21,27078
95,REST List Repos,rest,377.70,36311
95,GraphQL List Repos,graphql_1,716.84,1006
95,GraphQL List Repos More Info,graphql_2,1535.91,21604
95,REST Get Repo PRs,rest,693.43,1168277
95,GraphQL Get Repo PRs,graphql_1,533.83,3237
95,GraphQL Get Repo PRs More Info,graphql_2,921.10,27078
96,REST List Repos,rest,378.49,36311
96,GraphQL List Repos,graphql_1,511.78,1006
96,GraphQL List Repos More Info,graphql_2,1331.09,21604
96,REST Get Repo PRs,rest,883.14,1168277
96,GraphQL Get Repo PRs,graphql_1,448.43,3237
96,GraphQL Get Repo PRs More Info,graphql_2,920.98,27078
97,REST List Repos,rest,378.74,36311
97,GraphQL List Repos,graphql_1,510.86,1006
97,GraphQL List Repos More Info,graphql_2,2746.88,21604
97,REST Get Repo PRs,rest,932.26,1168277
97,GraphQL Get Repo PRs,graphql_1,418.25,3237
97,GraphQL Get Repo PRs More Info,graphql_2,919.38,27078
98,REST List Repos,rest,379.64,36311
98,GraphQL List Repos,graphql_1,616.68,1006
98,GraphQL List Repos More Info,graphql_2,1431.66,21604
98,REST Get Repo PRs,rest,778.09,1168277
98,GraphQL Get Repo PRs,graphql_1,448.23,3237
98,GraphQL Get Repo PRs More Info,graphql_2,818.60,27078
99,REST List Repos,rest,380.14,36311
99,GraphQL List Repos,graphql_1,509.56,1006
99,GraphQL List Repos More Info,graphql_2,1275.88,21604
99,REST Get Repo PRs,rest,1142.86,1168277
99,GraphQL Get Repo PRs,graphql_1,448.62,3237
99,GraphQL Get Repo PRs More Info,graphql_2,1023.46,27078
100,REST List Repos,rest,378.95,36311
100,GraphQL List Repos,graphql_1,510.61,1006
100,GraphQL List Repos More Info,graphql_2,1435.60,21604
100,REST Get Repo PRs,rest,700.84,1168277
100,GraphQL Get Repo PRs,graphql_1,525.87,3237
100,GraphQL Get Repo PRs More Info,graphql_2,818.92,27078
101,REST List Repos,rest,378.53,36311
101,GraphQL List Repos,graphql_1,511.34,1006
101,GraphQL List Repos More Info,graphql_2,1331.35,21604
101,REST Get Repo PRs,rest,690.29,1168277
101,GraphQL Get Repo PRs,graphql_1,639.66,3237
101,GraphQL Get Repo PRs More Info,graphql_2,922.96,27078
102,REST List Repos,rest,377.56,36311
102,GraphQL List Repos,graphql_1,512.16,1006
102,GraphQL List Repos More Info,graphql_2,1227.45,21604
102,REST Get Repo PRs,rest,800.82,1168277
102,GraphQL Get Repo PRs,graphql_1,427.07,3237
102,GraphQL Get Repo PRs More Info,graphql_2,716.86,27078
103,REST List Repos,rest,379.21,36311
103,GraphQL List Repos,graphql_1,404.57,1006
103,GraphQL List Repos More Info,graphql_2,1541.30,21604
103,REST Get Repo PRs,rest,2121.48,1168277
103,GraphQL Get Repo PRs,graphql_1,436.88,3237
103,GraphQL Get Repo PRs More Info,graphql_2,830.05,27078
104,REST List Repos,rest,356.06,36311
104,GraphQL List Repos,graphql_1,522.21,1006
104,GraphQL List Repos More Info,graphql_2,1843.68,21604
104,REST Get Repo PRs,rest,690.49,1168277
104,GraphQL Get Repo PRs,graphql_1,477.51,3237
104,GraphQL Get Repo PRs More Info,graphql_2,987.17,27078
105,REST List Repos,rest,372.31,36311
105,GraphQL List Repos,graphql_1,513.04,1006
105,GraphQL List Repos More Info,graphql_2,1228.08,21604
105,REST Get Repo PRs,rest,896.69,1168277
105,GraphQL Get Repo PRs,graphql_1,639.84,3237
105,GraphQL Get Repo PRs More Info,graphql_2,1022.34,27078
106,REST List Repos,rest,378.16,36311
106,GraphQL List Repos,graphql_1,613.93,1006
106,GraphQL List Repos More Info,graphql_2,1330.34,21604
106,REST Get Repo PRs,rest,780.64,1168277
106,GraphQL Get Repo PRs,graphql_1,466.30,3237
106,GraphQL Get Repo PRs More Info,graphql_2,1006.81,27078
107,REST List Repos,rest,377.97,36311
107,GraphQL List Repos,graphql_1,408.50,1006
107,GraphQL List Repos More Info,graphql_2,1331.90,21604
107,REST Get Repo PRs,rest,711.08,1168277
107,GraphQL Get Repo PRs,graphql_1,415.21,3237
107,GraphQL Get Repo PRs More Info,graphql_2,925.42,27078
108,REST List Repos,rest,373.75,36311
108,GraphQL List Repos,graphql_1,715.65,1006
108,GraphQL List Repos More Info,graphql_2,1741.28,21604
108,REST Get Repo PRs,rest,692.03,1168277
108,GraphQL Get Repo PRs,graphql_1,359.54,3237
108,GraphQL Get Repo PRs More Info,graphql_2,995.44,27078
109,REST List Repos,rest,379.56,36311
109,GraphQL List Repos,graphql_1,532.74,1006
109,GraphQL List Repos More Info,graphql_2,1411.27,21604
109,REST Get Repo PRs,rest,793.49,1168277
109,GraphQL Get Repo PRs,graphql_1,435.39,3237
109,GraphQL Get Repo PRs More Info,graphql_2,1127.95,27078
110,REST List Repos,rest,375.22,36311
110,GraphQL List Repos,graphql_1,717.14,1006
110,GraphQL List Repos More Info,graphql_2,1332.82,21604
110,REST Get Repo PRs,rest,778.42,1168277
110,GraphQL Get Repo PRs,graphql_1,447.41,3237
110,GraphQL Get Repo PRs More Info,graphql_2,924.13,27078
111,REST List Repos,rest,375.73,36311
111,GraphQL List Repos,graphql_1,614.35,1006
111,GraphQL List Repos More Info,graphql_2,1842.67,21604
111,REST Get Repo PRs,rest,911.89,1168277
111,GraphQL Get Repo PRs,graphql_1,521.55,3237
111,GraphQL Get Repo PRs More Info,graphql_2,921.96,27078
112,REST List Repos,rest,377.67,36311
112,GraphQL List Repos,graphql_1,512.95,1006
112,GraphQL List Repos More Info,graphql_2,1535.12,21604
112,REST Get Repo PRs,rest,1069.60,1168277
112,GraphQL Get Repo PRs,graphql_1,363.65,3237
112,GraphQL Get Repo PRs More Info,graphql_2,861.60,27078
113,REST List Repos,rest,336.08,36311
113,GraphQL List Repos,graphql_1,512.22,1006
113,GraphQL List Repos More Info,graphql_2,1636.89,21604
113,REST Get Repo PRs,rest,693.43,1168277
113,GraphQL Get Repo PRs,graphql_1,534.86,3237
113,GraphQL Get Repo PRs More Info,graphql_2,921.51,27078
114,REST List Repos,rest,582.39,36311
114,GraphQL List Repos,graphql_1,512.80,1006
114,GraphQL List Repos More Info,graphql_2,1329.86,21604
114,REST Get Repo PRs,rest,882.94,1168277
114,GraphQL Get Repo PRs,graphql_1,549.94,3237
114,GraphQL Get Repo PRs More Info,graphql_2,820.13,27078
115,REST List Repos,rest,379.22,36311
115,GraphQL List Repos,graphql_1,511.30,1006
115,GraphQL List Repos More Info,graphql_2,1432.67,21604
115,REST Get Repo PRs,rest,800.57,1168277
115,GraphQL Get Repo PRs,graphql_1,427.88,3237
115,GraphQL Get Repo PRs More Info,graphql_2,820.51,27078
116,REST List Repos,rest,377.60,36311
116,GraphQL List Repos,graphql_1,616.56,1006
116,GraphQL List Repos More Info,graphql_2,1531.79,21604
116,REST Get Repo PRs,rest,825.89,1168277
116,GraphQL Get Repo PRs,graphql_1,399.95,3237
116,GraphQL Get Repo PRs More Info,graphql_2,1129.59,27078
117,REST List Repos,rest,379.42,36311
117,GraphQL List Repos,graphql_1,509.65,1006
117,GraphQL List Repos More Info,graphql_2,1844.07,21604
117,REST Get Repo PRs,rest,809.74,1168277
117,GraphQL Get Repo PRs,graphql_1,519.66,3237
117,GraphQL Get Repo PRs More Info,graphql_2,924.42,27078
118,REST List Repos,rest,377.07,36311
118,GraphQL List Repos,graphql_1,509.81,1006
118,GraphQL List Repos More Info,graphql_2,1532.84,21604
118,REST Get Repo PRs,rest,779.67,1168277
118,GraphQL Get Repo PRs,graphql_1,345.33,3237
118,GraphQL Get Repo PRs More Info,graphql_2,1028.54,27078
119,REST List Repos,rest,377.44,36311
119,GraphQL List Repos,graphql_1,409.00,1006
119,GraphQL List Repos More Info,graphql_2,1537.40,21604
119,REST Get Repo PRs,rest,800.63,1168277
119,GraphQL Get Repo PRs,graphql_1,632.07,3237
119,GraphQL Get Repo PRs More Info,graphql_2,820.25,27078
120,REST List Repos,rest,376.93,36311
120,GraphQL List Repos,graphql_1,511.47,1006
120,GraphQL List Repos More Info,graphql_2,1431.89,21604
120,REST Get Repo PRs,rest,795.95,1168277
120,GraphQL Get Repo PRs,graphql_1,536.30,3237
120,GraphQL Get Repo PRs More Info,graphql_2,856.87,27078
121,REST List Repos,rest,954.89,36311
121,GraphQL List Repos,graphql_1,512.53,1006
121,GraphQL List Repos More Info,graphql_2,1432.51,21604
121,REST Get Repo PRs,rest,785.95,1168277
121,GraphQL Get Repo PRs,graphql_1,545.15,3237
121,GraphQL Get Repo PRs More Info,graphql_2,716.45,27078
122,REST List Repos,rest,377.73,36311
122,GraphQL List Repos,graphql_1,409.86,1006
122,GraphQL List Repos More Info,graphql_2,1433.42,21604
122,REST Get Repo PRs,rest,753.58,1168277
122,GraphQL Get Repo PRs,graphql_1,476.24,3237
122,GraphQL Get Repo PRs More Info,graphql_2,817.64,27078
123,REST List Repos,rest,379.07,36311
123,GraphQL List Repos,graphql_1,510.55,1006
123,GraphQL List Repos More Info,graphql_2,1228.84,21604
123,REST Get Repo PRs,rest,884.43,1168277
123,GraphQL Get Repo PRs,graphql_1,446.41,3237
123,GraphQL Get Repo PRs More Info,graphql_2,1025.02,27078
124,REST List Repos,rest,378.25,36311
124,GraphQL List Repos,graphql_1,506.39,1006
124,GraphQL List Repos More Info,graphql_2,1233.89,21604
124,REST Get Repo PRs,rest,779.32,1168277
124,GraphQL Get Repo PRs,graphql_1,380.83,3237
124,GraphQL Get Repo PRs More Info,graphql_2,988.61,27078
125,REST List Repos,rest,377.66,36311
125,GraphQL List Repos,graphql_1,511.87,1006
125,GraphQL List Repos More Info,graphql_2,2252.35,21604
125,REST Get Repo PRs,rest,1596.55,1168277
125,GraphQL Get Repo PRs,graphql_1,451.27,3237
125,GraphQL Get Repo PRs More Info,graphql_2,1638.74,27078
126,REST List Repos,rest,381.87,36311
126,GraphQL List Repos,graphql_1,509.92,1006
126,GraphQL List Repos More Info,graphql_2,1431.90,21604
126,REST Get Repo PRs,rest,670.49,1168277
126,GraphQL Get Repo PRs,graphql_1,454.66,3237
126,GraphQL Get Repo PRs More Info,graphql_2,1024.41,27078
127,REST List Repos,rest,379.01,36311
127,GraphQL List Repos,graphql_1,407.84,1006
127,GraphQL List Repos More Info,graphql_2,1639.14,21604
127,REST Get Repo PRs,rest,969.41,1168277
127,GraphQL Get Repo PRs,graphql_1,468.74,3237
127,GraphQL Get Repo PRs More Info,graphql_2,1122.47,27078
128,REST List Repos,rest,376.99,36311
128,GraphQL List Repos,graphql_1,511.70,1006
128,GraphQL List Repos More Info,graphql_2,1739.64,21604
128,REST Get Repo PRs,rest,780.12,1168277
128,GraphQL Get Repo PRs,graphql_1,449.02,3237
128,GraphQL Get Repo PRs More Info,graphql_2,1025.33,27078
129,REST List Repos,rest,478.75,36311
129,GraphQL List Repos,graphql_1,716.74,1006
129,GraphQL List Repos More Info,graphql_2,1741.34,21604
129,REST Get Repo PRs,rest,792.10,1168277
129,GraphQL Get Repo PRs,graphql_1,434.82,3237
129,GraphQL Get Repo PRs More Info,graphql_2,921.83,27078
130,REST List Repos,rest,378.10,36311
130,GraphQL List Repos,graphql_1,409.47,1006
130,GraphQL List Repos More Info,graphql_2,1435.72,21604
130,REST Get Repo PRs,rest,773.61,1168277
130,GraphQL Get Repo PRs,graphql_1,554.71,3237
130,GraphQL Get Repo PRs More Info,graphql_2,1025.28,27078
131,REST List Repos,rest,376.40,36311
131,GraphQL List Repos,graphql_1,416.30,1006
131,GraphQL List Repos More Info,graphql_2,1426.64,21604
131,REST Get Repo PRs,rest,778.47,1168277
131,GraphQL Get Repo PRs,graphql_1,448.89,3237
131,GraphQL Get Repo PRs More Info,graphql_2,1126.58,27078
132,REST List Repos,rest,385.35,36311
132,GraphQL List Repos,graphql_1,608.51,1006
132,GraphQL List Repos More Info,graphql_2,1534.89,21604
132,REST Get Repo PRs,rest,913.44,1168277
132,GraphQL Get Repo PRs,graphql_1,519.45,3237
132,GraphQL Get Repo PRs More Info,graphql_2,1025.89,27078
133,REST List Repos,rest,377.46,36311
133,GraphQL List Repos,graphql_1,514.18,1006
133,GraphQL List Repos More Info,graphql_2,1429.97,21604
133,REST Get Repo PRs,rest,776.76,1168277
133,GraphQL Get Repo PRs,graphql_1,451.48,3237
133,GraphQL Get Repo PRs More Info,graphql_2,1331.74,27078
134,REST List Repos,rest,377.00,36311
134,GraphQL List Repos,graphql_1,511.23,1006
134,GraphQL List Repos More Info,graphql_2,1743.44,21604
134,REST Get Repo PRs,rest,955.04,1168277
134,GraphQL Get Repo PRs,graphql_1,578.33,3237
134,GraphQL Get Repo PRs More Info,graphql_2,921.47,27078
135,REST List Repos,rest,378.47,36311
135,GraphQL List Repos,graphql_1,720.27,1006
135,GraphQL List Repos More Info,graphql_2,2965.49,21604
135,REST Get Repo PRs,rest,799.99,1168277
135,GraphQL Get Repo PRs,graphql_1,529.64,3237
135,GraphQL Get Repo PRs More Info,graphql_2,923.45,27078
136,REST List Repos,rest,378.30,36311
136,GraphQL List Repos,graphql_1,404.28,1006
136,GraphQL List Repos More Info,graphql_2,1642.24,21604
136,REST Get Repo PRs,rest,678.38,1168277
136,GraphQL Get Repo PRs,graphql_1,448.95,3237
136,GraphQL Get Repo PRs More Info,graphql_2,1022.38,27078
137,REST List Repos,rest,377.86,36311
137,GraphQL List Repos,graphql_1,615.70,1006
137,GraphQL List Repos More Info,graphql_2,1329.27,21604
137,REST Get Repo PRs,rest,795.02,1168277
137,GraphQL Get Repo PRs,graphql_1,432.82,3237
137,GraphQL Get Repo PRs More Info,graphql_2,922.30,27078
138,REST List Repos,rest,582.66,36311
138,GraphQL List Repos,graphql_1,694.47,1006
138,GraphQL List Repos More Info,graphql_2,1352.76,21604
138,REST Get Repo PRs,rest,1007.09,1168277
138,GraphQL Get Repo PRs,graphql_1,426.25,3237
138,GraphQL Get Repo PRs More Info,graphql_2,1146.29,27078
139,REST List Repos,rest,358.75,36311
139,GraphQL List Repos,graphql_1,614.85,1006
139,GraphQL List Repos More Info,graphql_2,1739.52,21604
139,REST Get Repo PRs,rest,904.62,1168277
139,GraphQL Get Repo PRs,graphql_1,426.05,3237
139,GraphQL Get Repo PRs More Info,graphql_2,921.55,27078
140,REST List Repos,rest,378.28,36311
140,GraphQL List Repos,graphql_1,1125.90,1006
140,GraphQL List Repos More Info,graphql_2,1331.03,21604
140,REST Get Repo PRs,rest,910.14,1168277
140,GraphQL Get Repo PRs,graphql_1,521.71,3237
140,GraphQL Get Repo PRs More Info,graphql_2,921.90,27078
141,REST List Repos,rest,379.13,36311
141,GraphQL List Repos,graphql_1,408.98,1006
141,GraphQL List Repos More Info,graphql_2,1434.05,21604
141,REST Get Repo PRs,rest,816.91,1168277
141,GraphQL Get Repo PRs,graphql_1,512.03,3237
141,GraphQL Get Repo PRs More Info,graphql_2,828.32,27078
142,REST List Repos,rest,302.42,36311
142,GraphQL List Repos,graphql_1,428.61,1006
142,GraphQL List Repos More Info,graphql_2,1378.66,21604
142,REST Get Repo PRs,rest,738.22,1168277
142,GraphQL Get Repo PRs,graphql_1,389.57,3237
142,GraphQL Get Repo PRs More Info,graphql_2,1020.12,27078
143,REST List Repos,rest,383.92,36311
143,GraphQL List Repos,graphql_1,508.42,1006
143,GraphQL List Repos More Info,graphql_2,1538.05,21604
143,REST Get Repo PRs,rest,777.22,1168277
143,GraphQL Get Repo PRs,graphql_1,550.25,3237
143,GraphQL Get Repo PRs More Info,graphql_2,921.82,27078
144,REST List Repos,rest,378.84,36311
144,GraphQL List Repos,graphql_1,614.53,1006
144,GraphQL List Repos More Info,graphql_2,1944.95,21604
144,REST Get Repo PRs,rest,682.29,1168277
144,GraphQL Get Repo PRs,graphql_1,442.59,3237
144,GraphQL Get Repo PRs More Info,graphql_2,1126.68,27078
145,REST List Repos,rest,340.80,36311
145,GraphQL List Repos,graphql_1,416.16,1006
145,GraphQL List Repos More Info,graphql_2,1379.92,21604
145,REST Get Repo PRs,rest,729.93,1168277
145,GraphQL Get Repo PRs,graphql_1,378.75,3237
145,GraphQL Get Repo PRs More Info,graphql_2,1023.80,27078
146,REST List Repos,rest,379.57,36311
146,GraphQL List Repos,graphql_1,511.53,1006
146,GraphQL List Repos More Info,graphql_2,2491.05,21604
146,REST Get Repo PRs,rest,717.87,1168277
146,GraphQL Get Repo PRs,graphql_1,680.21,3237
146,GraphQL Get Repo PRs More Info,graphql_2,1230.58,27078
147,REST List Repos,rest,375.87,36311
147,GraphQL List Repos,graphql_1,512.69,1006
147,GraphQL List Repos More Info,graphql_2,1640.19,21604
147,REST Get Repo PRs,rest,775.57,1168277
147,GraphQL Get Repo PRs,graphql_1,401.71,3237
147,GraphQL Get Repo PRs More Info,graphql_2,1278.31,27078
148,REST List Repos,rest,380.67,36311
148,GraphQL List Repos,graphql_1,713.57,1006
148,GraphQL List Repos More Info,graphql_2,1228.57,21604
148,REST Get Repo PRs,rest,891.46,1168277
148,GraphQL Get Repo PRs,graphql_1,542.97,3237
148,GraphQL Get Repo PRs More Info,graphql_2,920.55,27078
149,REST List Repos,rest,377.80,36311
149,GraphQL List Repos,graphql_1,411.01,1006
149,GraphQL List Repos More Info,graphql_2,1432.63,21604
149,REST Get Repo PRs,rest,777.23,1168277
149,GraphQL Get Repo PRs,graphql_1,449.44,3237
149,GraphQL Get Repo PRs More Info,graphql_2,1026.63,27078
150,REST List Repos,rest,375.52,36311
150,GraphQL List Repos,graphql_1,512.25,1006
150,GraphQL List Repos More Info,graphql_2,1535.61,21604
150,REST Get Repo PRs,rest,791.27,1168277
150,GraphQL Get Repo PRs,graphql_1,437.04,3237
150,GraphQL Get Repo PRs More Info,graphql_2,920.88,27078
151,REST List Repos,rest,379.09,36311
151,GraphQL List Repos,graphql_1,511.63,1006
151,GraphQL List Repos More Info,graphql_2,1841.92,21604
151,REST Get Repo PRs,rest,1102.62,1168277
151,GraphQL Get Repo PRs,graphql_1,433.87,3237
151,GraphQL Get Repo PRs More Info,graphql_2,921.01,27078
152,REST List Repos,rest,378.14,36311
152,GraphQL List Repos,graphql_1,617.62,1006
152,GraphQL List Repos More Info,graphql_2,1634.07,21604
152,REST Get Repo PRs,rest,780.27,1168277
152,GraphQL Get Repo PRs,graphql_1,448.58,3237
152,GraphQL Get Repo PRs More Info,graphql_2,922.40,27078
153,REST List Repos,rest,377.76,36311
153,GraphQL List Repos,graphql_1,408.89,1006
153,GraphQL List Repos More Info,graphql_2,1435.74,21604
153,REST Get Repo PRs,rest,837.11,1168277
153,GraphQL Get Repo PRs,graphql_1,388.87,3237
153,GraphQL Get Repo PRs More Info,graphql_2,921.75,27078
154,REST List Repos,rest,380.22,36311
154,GraphQL List Repos,graphql_1,407.23,1006
154,GraphQL List Repos More Info,graphql_2,1638.92,21604
154,REST Get Repo PRs,rest,777.28,1168277
154,GraphQL Get Repo PRs,graphql_1,450.49,3237
154,GraphQL Get Repo PRs More Info,graphql_2,925.77,27078
155,REST List Repos,rest,374.84,36311
155,GraphQL List Repos,graphql_1,511.68,1006
155,GraphQL List Repos More Info,graphql_2,1433.38,21604
155,REST Get Repo PRs,rest,1120.43,1168277
155,GraphQL Get Repo PRs,graphql_1,516.77,3237
155,GraphQL Get Repo PRs More Info,graphql_2,1126.76,27078
156,REST List Repos,rest,378.44,36311
156,GraphQL List Repos,graphql_1,1226.87,1006
156,GraphQL List Repos More Info,graphql_2,1742.47,21604
156,REST Get Repo PRs,rest,776.71,1168277
156,GraphQL Get Repo PRs,graphql_1,449.76,3237
156,GraphQL Get Repo PRs More Info,graphql_2,868.47,27078
157,REST List Repos,rest,331.24,36311
157,GraphQL List Repos,graphql_1,509.66,1006
157,GraphQL List Repos More Info,graphql_2,1330.39,21604
157,REST Get Repo PRs,rest,794.07,1168277
157,GraphQL Get Repo PRs,graphql_1,434.73,3237
157,GraphQL Get Repo PRs More Info,graphql_2,921.28,27078
158,REST List Repos,rest,378.96,36311
158,GraphQL List Repos,graphql_1,512.69,1006
158,GraphQL List Repos More Info,graphql_2,1501.08,21604
158,REST Get Repo PRs,rest,830.80,1168277
158,GraphQL Get Repo PRs,graphql_1,408.71,3237
158,GraphQL Get Repo PRs More Info,graphql_2,945.36,27078
159,REST List Repos,rest,376.17,36311
159,GraphQL List Repos,graphql_1,614.33,1006
159,GraphQL List Repos More Info,graphql_2,1331.79,21604
159,REST Get Repo PRs,rest,893.82,1168277
